,Unnamed: 0,mol,smiles,pic50
4096,,,C(C)(Oc1c(C(=O)N)ccc(-c2cc(-c3ccc(CN(C)C)s3)cnc2N)c1)c1c(C(F)(F)F)cccc1,6.254769129574129
4097,,,FC(F)(F)c1ccccc1C(C)Oc1cc(-c2c(N)ncc(-c3sc(CN(C)C)cc3)c2)ccc1C(=O)N,6.37454000012573
4098,,,c1cc(C(Oc2cc(-c3c(N)ncc(-c4ccc(CN(C)C)s4)c3)ccc2C(N)=O)C)c(C(F)(F)F)cc1,6.177987089530292
4099,,,c1(CN(C)C)ccc(-c2cnc(N)c(-c3cc(OC(C)c4c(C(F)(F)F)cccc4)c(C(N)=O)cc3)c2)s1,6.396936208382624
4100,,,c1(CN(C)C)ccc(-c2cc(-c3ccc(C(N)=O)c(OC(c4ccccc4C(F)(F)F)C)c3)c(N)nc2)s1,6.315617450301253
4101,,,c1(C(Oc2cc(-c3c(N)ncc(-c4ccc(CN(C)C)s4)c3)ccc2C(N)=O)C)ccccc1C(F)(F)F,6.2756537777091035
4102,,,FC(F)(F)c1c(C(Oc2c(C(=O)N)ccc(-c3c(N)ncc(-c4sc(CN(C)C)cc4)c3)c2)C)cccc1,6.25059270093421
4103,,,c1c(C(N)=O)c(OC(c2ccccc2C(F)(F)F)C)cc(-c2c(N)ncc(-c3sc(CN(C)C)cc3)c2)c1,6.243572664699156
4104,,,Cn1nc(C(Nc2c(CC)cccc2CC)=O)c2c1-c1nc(Nc3c(OC(F)(F)F)cccc3)ncc1CC2,5.186742779914073
4105,,,C(c1c(NC(c2nn(C)c3c2CCc2cnc(Nc4c(OC(F)(F)F)cccc4)nc2-3)=O)c(CC)ccc1)C,4.908563482015633
4106,,,c12c(nc(Nc3ccccc3OC(F)(F)F)nc1)-c1n(C)nc(C(Nc3c(CC)cccc3CC)=O)c1CC2,4.936266526713635
4107,,,n1c(Nc2c(OC(F)(F)F)cccc2)ncc2c1-c1c(c(C(=O)Nc3c(CC)cccc3CC)nn1C)CC2,4.9424464634026775
4108,,,c1(C(=O)Nc2c(CC)cccc2CC)c2c(n(C)n1)-c1nc(Nc3ccccc3OC(F)(F)F)ncc1CC2,5.06257763315398
4109,,,c1(NC(c2c3c(n(C)n2)-c2c(cnc(Nc4ccccc4OC(F)(F)F)n2)CC3)=O)c(CC)cccc1CC,5.047678150407828
4110,,,O(C(F)(F)F)c1ccccc1Nc1nc2c(cn1)CCc1c-2n(C)nc1C(Nc1c(CC)cccc1CC)=O,4.905277272084426
4111,,,n1cc2c(nc1Nc1c(OC(F)(F)F)cccc1)-c1n(C)nc(C(Nc3c(CC)cccc3CC)=O)c1CC2,4.878171805755908
4112,,,c1cc(CC)c(NC(=O)c2nn(C)c3c2CCc2cnc(Nc4ccccc4OC(F)(F)F)nc2-3)c(CC)c1,4.932313148779001
4113,,,c1c(Nc2nc3c(cn2)N(C)C(=O)[C@@H](CC)N3C2CCCC2)ccc(S(NCCO)(=O)=O)c1,7.648705504478069
4114,,,N1(C2CCCC2)[C@H](CC)C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc21,7.686126971904813
4115,,,c1(S(=O)(NCCO)=O)ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1,7.608070500432952
4116,,,c1c(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)ccc(S(=O)(NCCO)=O)c1,7.660938684454639
4117,,,c1cc(Nc2nc3c(cn2)N(C)C(=O)[C@@H](CC)N3C2CCCC2)ccc1S(NCCO)(=O)=O,7.655310384217866
4118,,,N(c1ncc2c(n1)N(C1CCCC1)[C@H](CC)C(=O)N2C)c1ccc(S(=O)(NCCO)=O)cc1,7.458303790895578
4119,,,OCCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1,7.659642333527446
4120,,,c12cnc(Nc3ccc(S(NCCO)(=O)=O)cc3)nc1N(C1CCCC1)[C@H](CC)C(=O)N2C,7.524983140032693
4121,,,c1c(Nc2nc3c(cn2)N(C)C(=O)[C@@H](CC)N3C2CCCC2)ccc(S(=O)(=O)NCCO)c1,7.592364696134111
4122,,,c1(-c2noc3cnc(N[C@@H](C)c4ccccc4)cc23)cccc(C)c1,6.33190611615263
4123,,,c12c(cc(N[C@H](c3ccccc3)C)nc1)c(-c1cccc(C)c1)no2,6.263112187077706
4124,,,c1cc(-c2noc3cnc(N[C@H](c4ccccc4)C)cc32)cc(C)c1,6.236545893290539
4125,,,n1c(N[C@H](c2ccccc2)C)cc2c(-c3cccc(C)c3)noc2c1,6.180172081168006
4126,,,n1oc2cnc(N[C@H](c3ccccc3)C)cc2c1-c1cc(C)ccc1,6.451979590154674
4127,,,c1ccc(C)cc1-c1noc2cnc(N[C@H](c3ccccc3)C)cc12,6.38807768295345
4128,,,n1cc2c(c(-c3cccc(C)c3)no2)cc1N[C@H](c1ccccc1)C,6.154088390383199
4129,,,n1c(N[C@@H](C)c2ccccc2)cc2c(c1)onc2-c1cc(C)ccc1,6.287782031607421
4130,,,c1cc([C@H](C)Nc2cc3c(-c4cccc(C)c4)noc3cn2)ccc1,6.076935028845498
4131,,,c1nc(Nc2ccc([N+](=O)[O-])cc2)nn2c(-c3ccccc3)nc(C)c12,5.424478241279674
4132,,,c1c(-c2n3nc(Nc4ccc([N+]([O-])=O)cc4)ncc3c(C)n2)cccc1,5.522973883369838
4133,,,c1(C)c2cnc(Nc3ccc([N+]([O-])=O)cc3)nn2c(-c2ccccc2)n1,5.43169514610362
4134,,,c1cc(-c2n3nc(Nc4ccc([N+]([O-])=O)cc4)ncc3c(C)n2)ccc1,5.44823025576191
4135,,,c1(-c2nc(C)c3cnc(Nc4ccc([N+](=O)[O-])cc4)nn23)ccccc1,5.772886787071753
4136,,,c1(Nc2ccc([N+]([O-])=O)cc2)ncc2n(c(-c3ccccc3)nc2C)n1,5.596050302979936
4137,,,c12n(nc(Nc3ccc([N+](=O)[O-])cc3)nc1)c(-c1ccccc1)nc2C,5.570733340396372
4138,,,n1c(Nc2ccc([N+](=O)[O-])cc2)nn2c(c(C)nc2-c2ccccc2)c1,5.592456460325495
4139,,,c12c(C)nc(-c3ccccc3)n1nc(Nc1ccc([N+]([O-])=O)cc1)nc2,5.396412975477551
4140,,,S(c1c(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cccc1)(=O)(N)=O,5.4874251128908735
4141,,,c1(S(=O)(N)=O)c(Nc2nc3c(cn2)CCc2c-3n(C)nc2C(=O)N)cccc1,5.495453666747106
4142,,,n1c(Nc2c(S(=O)(N)=O)cccc2)nc2c(c1)CCc1c(C(=O)N)nn(C)c1-2,5.323725947552026
4143,,,c12n(C)nc(C(N)=O)c1CCc1cnc(Nc3c(S(N)(=O)=O)cccc3)nc1-2,5.322136401947839
4144,,,c1c(S(=O)(=O)N)c(Nc2nc3c(cn2)CCc2c-3n(C)nc2C(N)=O)ccc1,5.65873830770993
4145,,,c1c(Nc2ncc3c(n2)-c2n(C)nc(C(N)=O)c2CC3)c(S(=O)(=O)N)ccc1,5.361699634052751
4146,,,NS(=O)(c1ccccc1Nc1ncc2c(n1)-c1c(c(C(=O)N)nn1C)CC2)=O,5.481369822579982
4147,,,c1(C(=O)N)nn(C)c2c1CCc1c-2nc(Nc2ccccc2S(N)(=O)=O)nc1,5.355973430956182
4148,,,c12cnc(Nc3ccccc3S(N)(=O)=O)nc1-c1c(c(C(N)=O)nn1C)CC2,5.301334439297571
4149,,,C(c1ccccc1Cl)Oc1cc(-n2c3c(nc2)cccc3)sc1C(=O)N,7.857854835739242
4150,,,O(Cc1c(Cl)cccc1)c1c(C(=O)N)sc(-n2c3c(cccc3)nc2)c1,7.932739489424154
4151,,,O=C(c1sc(-n2c3c(nc2)cccc3)cc1OCc1ccccc1Cl)N,8.03018462351451
4152,,,c1(OCc2c(Cl)cccc2)cc(-n2c3ccccc3nc2)sc1C(N)=O,7.833897107594403
4153,,,c1c2c(n(-c3sc(C(=O)N)c(OCc4ccccc4Cl)c3)cn2)ccc1,7.980772618509495
4154,,,n1(-c2cc(OCc3ccccc3Cl)c(C(N)=O)s2)c2ccccc2nc1,8.137236370426999
4155,,,c1cccc(COc2cc(-n3cnc4ccccc34)sc2C(=O)N)c1Cl,8.005865706916492
4156,,,n1(-c2sc(C(N)=O)c(OCc3ccccc3Cl)c2)cnc2ccccc12,7.968576897481007
4157,,,c1cc(COc2cc(-n3cnc4c3cccc4)sc2C(=O)N)c(Cl)cc1,7.983612743426702
4158,,,n1c(Nc2ccccc2Br)ncc2c1-c1c(cccc1)NC(=O)C2,3.9711754581595256
4159,,,c12ccccc1NC(=O)Cc1cnc(Nc3ccccc3Br)nc1-2,3.964705449590211
4160,,,c1nc(Nc2c(Br)cccc2)nc2c1CC(=O)Nc1ccccc1-2,3.9292707889995215
4161,,,c12c(cccc1)-c1c(cnc(Nc3c(Br)cccc3)n1)CC(=O)N2,3.8784633653677862
4162,,,c1(Nc2ccccc2Br)ncc2c(n1)-c1c(cccc1)NC(=O)C2,3.9193777752757333
4163,,,c1ccc(Br)c(Nc2ncc3c(n2)-c2c(cccc2)NC(=O)C3)c1,4.0772878155384955
4164,,,c1cccc(Br)c1Nc1nc2c(cn1)CC(=O)Nc1c-2cccc1,4.166508202449966
4165,,,N(c1ccccc1Br)c1ncc2c(n1)-c1ccccc1NC(=O)C2,4.137165660946745
4166,,,c12ccccc1-c1c(cnc(Nc3c(Br)cccc3)n1)CC(=O)N2,3.932071180377904
4167,,,c1cc(-c2c(N)ncc(-c3ccc(CN(C)C)cc3)n2)cc(OC(C)c2c(C(F)(F)F)cccc2)c1C(N)=O,5.242487375289372
4168,,,c1(-c2ccc(CN(C)C)cc2)nc(-c2cc(OC(c3c(C(F)(F)F)cccc3)C)c(C(=O)N)cc2)c(N)nc1,5.3311735613416955
4169,,,C(F)(c1c(C(Oc2cc(-c3nc(-c4ccc(CN(C)C)cc4)cnc3N)ccc2C(=O)N)C)cccc1)(F)F,5.406324966999323
4170,,,c1nc(N)c(-c2cc(OC(C)c3ccccc3C(F)(F)F)c(C(N)=O)cc2)nc1-c1ccc(CN(C)C)cc1,5.473057951211179
4171,,,c1(-c2cc(OC(C)c3c(C(F)(F)F)cccc3)c(C(N)=O)cc2)nc(-c2ccc(CN(C)C)cc2)cnc1N,5.424779200191806
4172,,,C(c1ccc(-c2c(N)ncc(-c3ccc(CN(C)C)cc3)n2)cc1OC(C)c1ccccc1C(F)(F)F)(=O)N,5.543185800044825
4173,,,c1(-c2cnc(N)c(-c3cc(OC(C)c4ccccc4C(F)(F)F)c(C(N)=O)cc3)n2)ccc(CN(C)C)cc1,5.4959760470239205
4174,,,c1cccc(C(F)(F)F)c1C(Oc1cc(-c2c(N)ncc(-c3ccc(CN(C)C)cc3)n2)ccc1C(=O)N)C,5.4696407400758
4175,,,c1ccc(C(F)(F)F)c(C(C)Oc2c(C(N)=O)ccc(-c3c(N)ncc(-c4ccc(CN(C)C)cc4)n3)c2)c1,5.276952489932204
4176,,,n1n2c(Cc3ccc4c(c3)OCO4)nc3c(ccc(NCCO)c3)c2nc1N,5.010221129250821
4177,,,n1c(N)nc2n1c(Cc1ccc3c(c1)OCO3)nc1cc(NCCO)ccc21,5.033467940816123
4178,,,C1Oc2c(cc(Cc3n4c(nc(N)n4)c4c(cc(NCCO)cc4)n3)cc2)O1,4.91197940844344
4179,,,c1c(Cc2nc3cc(NCCO)ccc3c3nc(N)nn32)cc2c(c1)OCO2,5.110112724041508
4180,,,O1COc2ccc(Cc3nc4cc(NCCO)ccc4c4nc(N)nn43)cc21,5.029117822327577
4181,,,n1c(N)nn2c(Cc3cc4c(cc3)OCO4)nc3cc(NCCO)ccc3c12,4.991564012527562
4182,,,c1cc2c(cc1Cc1n3c(nc(N)n3)c3c(n1)cc(NCCO)cc3)OCO2,4.9812205490410335
4183,,,c12nc(N)nn1c(Cc1cc3c(cc1)OCO3)nc1cc(NCCO)ccc21,4.866329682649603
4184,,,n1c(N)nc2c3c(cc(NCCO)cc3)nc(Cc3cc4c(cc3)OCO4)n12,4.891580916844212
4185,,,C1CN(C(C)=O)CCC1Nc1nc2c(cn1)CCc1c(C(N)=O)nn(C)c1-2,4.6216950281587605
4186,,,C(=O)(c1nn(C)c2c1CCc1c-2nc(NC2CCN(C(C)=O)CC2)nc1)N,5.160325158167094
4187,,,C1c2c(nc(NC3CCN(C(=O)C)CC3)nc2)-c2n(C)nc(C(=O)N)c2C1,4.944710553434242
4188,,,C1C(Nc2ncc3c(n2)-c2n(C)nc(C(=O)N)c2CC3)CCN(C(=O)C)C1,5.121026819257113
4189,,,C1c2c(nc(NC3CCN(C(C)=O)CC3)nc2)-c2c(c(C(=O)N)nn2C)C1,4.856364104946987
4190,,,C1N(C(=O)C)CCC(Nc2ncc3c(n2)-c2c(c(C(=O)N)nn2C)CC3)C1,5.040638156243693
4191,,,n1c(C(=O)N)c2c(n1C)-c1c(cnc(NC3CCN(C(C)=O)CC3)n1)CC2,5.176943622497428
4192,,,c1(C(=O)N)nn(C)c2c1CCc1c-2nc(NC2CCN(C(C)=O)CC2)nc1,4.822523340835317
4193,,,C1CC(Nc2nc3c(cn2)CCc2c(C(=O)N)nn(C)c2-3)CCN1C(C)=O,5.1928455920132315
4194,,,n1(C)ncc(-c2nc(N3CCN(C(=O)[C@@H]4C[C@H]4C)[C@H](C)C3)cnc2C#N)c1,4.12731127606434
4195,,,N1(c2nc(-c3cn(C)nc3)c(C#N)nc2)CCN(C(=O)[C@@H]2C[C@H]2C)[C@H](C)C1,4.044518501235845
4196,,,C[C@H]1[C@H](C(N2[C@H](C)CN(c3nc(-c4cnn(C)c4)c(C#N)nc3)CC2)=O)C1,4.217992402282975
4197,,,c1c(-c2nc(N3C[C@@H](C)N(C(=O)[C@@H]4C[C@H]4C)CC3)cnc2C#N)cnn1C,3.972748804667468
4198,,,[C@H]1(C)[C@H](C(=O)N2[C@H](C)CN(c3nc(-c4cnn(C)c4)c(C#N)nc3)CC2)C1,4.0876299957765285
4199,,,N1(C(=O)[C@H]2[C@H](C)C2)[C@H](C)CN(c2cnc(C#N)c(-c3cn(C)nc3)n2)CC1,4.018674498172005
4200,,,n1(C)cc(-c2c(C#N)ncc(N3C[C@@H](C)N(C(=O)[C@H]4[C@H](C)C4)CC3)n2)cn1,3.977664045427935
4201,,,N1(c2cnc(C#N)c(-c3cn(C)nc3)n2)CCN(C([C@H]2[C@H](C)C2)=O)[C@H](C)C1,3.9420063140374406
4202,,,C1CN(C([C@H]2[C@H](C)C2)=O)[C@H](C)CN1c1nc(-c2cnn(C)c2)c(C#N)nc1,3.958773136047396
4203,,,N(CCC)c1ccc(C(=O)NC)cc1,4.786330032935779
4204,,,c1cc(NCCC)ccc1C(=O)NC,4.851792042494976
4205,,,C(Nc1ccc(C(=O)NC)cc1)CC,4.763991364363266
4206,,,N(c1ccc(C(NC)=O)cc1)CCC,4.651862668413547
4207,,,N(c1ccc(C(=O)NC)cc1)CCC,4.754719696591145
4208,,,c1c(NCCC)ccc(C(NC)=O)c1,4.821055314467561
4209,,,O=C(NC)c1ccc(NCCC)cc1,4.832276855457932
4210,,,C(c1ccc(NCCC)cc1)(NC)=O,4.827399099944329
4211,,,CCCNc1ccc(C(NC)=O)cc1,4.645572520961931
4212,,,C(Cn1nc(C(=O)N)c2c1-c1c(cnc(Nc3c(OC(F)(F)F)ccc(N4CCN(C)CC4)c3)n1)CC2)CN,7.282025048571788
4213,,,C1Cc2cnc(Nc3c(OC(F)(F)F)ccc(N4CCN(C)CC4)c3)nc2-c2n(CCCN)nc(C(N)=O)c21,7.295305679752037
4214,,,c1(Nc2cc(N3CCN(C)CC3)ccc2OC(F)(F)F)nc2c(cn1)CCc1c-2n(CCCN)nc1C(N)=O,7.333314206053193
4215,,,N1(C)CCN(c2cc(Nc3nc4c(cn3)CCc3c-4n(CCCN)nc3C(=O)N)c(OC(F)(F)F)cc2)CC1,7.2010377686572715
4216,,,O=C(c1c2c(n(CCCN)n1)-c1c(cnc(Nc3c(OC(F)(F)F)ccc(N4CCN(C)CC4)c3)n1)CC2)N,7.334959420398749
4217,,,c12c(c(C(N)=O)nn1CCCN)CCc1c-2nc(Nc2c(OC(F)(F)F)ccc(N3CCN(C)CC3)c2)nc1,7.177195472757565
4218,,,C(=O)(N)c1nn(CCCN)c2c1CCc1c-2nc(Nc2cc(N3CCN(C)CC3)ccc2OC(F)(F)F)nc1,7.276076010445771
4219,,,c1nc(Nc2c(OC(F)(F)F)ccc(N3CCN(C)CC3)c2)nc2c1CCc1c(C(=O)N)nn(CCCN)c1-2,7.223521500466565
4220,,,c1(OC(F)(F)F)ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(=O)N)nn1CCCN)CC2,7.171418732808998
4221,,,c1(C)oc2c(n1)cc(OC)c(O)c2C[C@@]1(C)[C@H]2[C@](C)(C(C)=CCC2)CC[C@@H]1C,4.063538715918418
4222,,,c1(O)c(OC)cc2c(oc(C)n2)c1C[C@]1(C)[C@@H](C)CC[C@]2(C)[C@H]1CCC=C2C,3.952748612071573
4223,,,c1c2c(oc(C)n2)c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@H]32)c(O)c1OC,4.100138464994963
4224,,,Oc1c(OC)cc2nc(C)oc2c1C[C@@]1(C)[C@H]2[C@@](C)(CC[C@@H]1C)C(C)=CCC2,3.9382455193480848
4225,,,[C@H]12[C@](C)(Cc3c4oc(C)nc4cc(OC)c3O)[C@@H](C)CC[C@@]1(C)C(C)=CCC2,3.994365056597367
4226,,,[C@@]1(Cc2c3oc(C)nc3cc(OC)c2O)(C)[C@@H](C)CC[C@@]2(C)C(C)=CCC[C@@H]12,4.1555847998742586
4227,,,[C@H]12[C@](C)(Cc3c(O)c(OC)cc4nc(C)oc43)[C@@H](C)CC[C@@]1(C)C(C)=CCC2,4.00841684397446
4228,,,c12c(C[C@@]3(C)[C@@H]4CCC=C(C)[C@]4(C)CC[C@@H]3C)c(O)c(OC)cc1nc(C)o2,3.9720610508594825
4229,,,c12nc(C)oc1c(C[C@]1(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@H]31)c(O)c(OC)c2,4.271621620490063
4230,,,C(c1ccccc1)Oc1cc(-c2c3c(ncnc3N)n([C@H]3C[C@@H](CN4CCC4)C3)c2)ccc1,4.956196722051735
4231,,,c1c(-c2cn([C@H]3C[C@@H](CN4CCC4)C3)c3ncnc(N)c32)cc(OCc2ccccc2)cc1,4.966383663374184
4232,,,N1(C[C@H]2C[C@@H](n3cc(-c4cc(OCc5ccccc5)ccc4)c4c3ncnc4N)C2)CCC1,4.9428768943443835
4233,,,N1(C[C@H]2C[C@@H](n3c4ncnc(N)c4c(-c4cccc(OCc5ccccc5)c4)c3)C2)CCC1,4.937739548326205
4234,,,n1([C@H]2C[C@@H](CN3CCC3)C2)c2ncnc(N)c2c(-c2cc(OCc3ccccc3)ccc2)c1,4.933561881475253
4235,,,Nc1c2c(ncn1)n([C@H]1C[C@@H](CN3CCC3)C1)cc2-c1cccc(OCc2ccccc2)c1,5.1129302580605
4236,,,c1cc(COc2cc(-c3c4c(N)ncnc4n([C@H]4C[C@@H](CN5CCC5)C4)c3)ccc2)ccc1,4.928442238877224
4237,,,C(N1CCC1)[C@H]1C[C@@H](n2c3ncnc(N)c3c(-c3cc(OCc4ccccc4)ccc3)c2)C1,4.917542880691184
4238,,,c1(-c2cn([C@H]3C[C@@H](CN4CCC4)C3)c3ncnc(N)c32)cccc(OCc2ccccc2)c1,5.064746966147082
4239,,,[n+]1([O-])c2cc(C(F)(F)F)cc([N+]([O-])=O)c2sc1C#N,4.656806940595556
4240,,,[N+](=O)([O-])c1c2sc(C#N)[n+]([O-])c2cc(C(F)(F)F)c1,4.782113847968861
4241,,,C(#N)c1[n+]([O-])c2c(c([N+](=O)[O-])cc(C(F)(F)F)c2)s1,4.732963233855829
4242,,,c12c(cc(C(F)(F)F)cc1[N+](=O)[O-])[n+]([O-])c(C#N)s2,4.484888904915445
4243,,,s1c(C#N)[n+]([O-])c2cc(C(F)(F)F)cc([N+](=O)[O-])c12,4.617660766875889
4244,,,N#Cc1sc2c([n+]1[O-])cc(C(F)(F)F)cc2[N+](=O)[O-],4.457930446856139
4245,,,N#Cc1[n+]([O-])c2cc(C(F)(F)F)cc([N+]([O-])=O)c2s1,4.851916698240688
4246,,,FC(c1cc2[n+]([O-])c(C#N)sc2c([N+](=O)[O-])c1)(F)F,4.685107950076205
4247,,,c1c(C(F)(F)F)cc2c(sc(C#N)[n+]2[O-])c1[N+](=O)[O-],4.680806765015351
4248,,,c1cc(OCc2cc(F)ccc2)c(Cl)cc1Nc1ncnc2c1cc(-c1ccc(/C=C/C(NO)=O)cc1)cc2,5.062071393597054
4249,,,c1(Nc2ncnc3ccc(-c4ccc(/C=C/C(NO)=O)cc4)cc23)ccc(OCc2cccc(F)c2)c(Cl)c1,5.218140565933492
4250,,,Fc1cc(COc2ccc(Nc3c4c(ccc(-c5ccc(/C=C/C(NO)=O)cc5)c4)ncn3)cc2Cl)ccc1,4.971245288003083
4251,,,c1c(OCc2cc(F)ccc2)c(Cl)cc(Nc2ncnc3c2cc(-c2ccc(/C=C/C(NO)=O)cc2)cc3)c1,5.132749358335178
4252,,,C(\c1ccc(-c2cc3c(cc2)ncnc3Nc2cc(Cl)c(OCc3cc(F)ccc3)cc2)cc1)=C/C(NO)=O,5.051950268410651
4253,,,N(c1ncnc2ccc(-c3ccc(/C=C/C(=O)NO)cc3)cc21)c1ccc(OCc2cccc(F)c2)c(Cl)c1,5.007918826974395
4254,,,c1c(Nc2ncnc3ccc(-c4ccc(/C=C/C(=O)NO)cc4)cc32)cc(Cl)c(OCc2cccc(F)c2)c1,5.070070859099739
4255,,,C(Oc1c(Cl)cc(Nc2ncnc3c2cc(-c2ccc(/C=C/C(=O)NO)cc2)cc3)cc1)c1cccc(F)c1,5.071821139019252
4256,,,c1c(-c2ccc(/C=C/C(NO)=O)cc2)ccc2ncnc(Nc3ccc(OCc4cc(F)ccc4)c(Cl)c3)c12,5.087593567172057
4257,,,N1(Cc2ccc(OCc3cc(Cl)c(Cl)cc3)cc2)CC(C(=O)O)C1,4.935706508213899
4258,,,C1N(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)CC1C(O)=O,5.041802339599335
4259,,,N1(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)CC(C(=O)O)C1,5.187630297976849
4260,,,c1c(COc2ccc(CN3CC(C(O)=O)C3)cc2)cc(Cl)c(Cl)c1,5.0603430400069636
4261,,,C1N(Cc2ccc(OCc3cc(Cl)c(Cl)cc3)cc2)CC1C(=O)O,5.150411773373748
4262,,,OC(=O)C1CN(Cc2ccc(OCc3cc(Cl)c(Cl)cc3)cc2)C1,4.931172070927485
4263,,,c1(OCc2ccc(Cl)c(Cl)c2)ccc(CN2CC(C(O)=O)C2)cc1,4.921737851859958
4264,,,C(O)(=O)C1CN(Cc2ccc(OCc3cc(Cl)c(Cl)cc3)cc2)C1,4.847019084099952
4265,,,C1N(Cc2ccc(OCc3cc(Cl)c(Cl)cc3)cc2)CC1C(=O)O,4.95081238449344
4266,,,c1(N/C=c2\c(=O)n(CC)/c(=C(\C#N)C(=O)NCC(F)(F)F)s2)ccc(CCN2CCCC2)cc1,7.0193666660467615
4267,,,C1CCCN1CCc1ccc(N/C=c2/s/c(=C(/C#N)C(=O)NCC(F)(F)F)n(CC)c2=O)cc1,6.813484160114002
4268,,,c1c(CCN2CCCC2)ccc(N/C=c2\c(=O)n(CC)/c(=C(\C#N)C(=O)NCC(F)(F)F)s2)c1,6.976028755570107
4269,,,c1c(CCN2CCCC2)ccc(N/C=c2\c(=O)n(CC)/c(=C(\C#N)C(NCC(F)(F)F)=O)s2)c1,6.956583887517507
4270,,,c1(=C/Nc2ccc(CCN3CCCC3)cc2)\s/c(=C(/C#N)C(=O)NCC(F)(F)F)n(CC)c1=O,6.957688343873287
4271,,,C(/C(C(=O)NCC(F)(F)F)=c1/s/c(=C/Nc2ccc(CCN3CCCC3)cc2)c(=O)n1CC)#N,6.969817953771501
4272,,,C1CCCN1CCc1ccc(N/C=c2/s/c(=C(\C(NCC(F)(F)F)=O)C#N)n(CC)c2=O)cc1,6.879710597020513
4273,,,O=C(NCC(F)(F)F)/C(=c1/n(CC)c(=O)/c(=C\Nc2ccc(CCN3CCCC3)cc2)s1)C#N,6.960149238950752
4274,,,C(NC(/C(C#N)=c1\s/c(=C/Nc2ccc(CCN3CCCC3)cc2)c(=O)n1CC)=O)C(F)(F)F,6.890980301185682
4275,,,s1c(C(N)=O)c(O[C@@H](c2ccccc2C(F)(F)F)C)cc1-n1c2ccc(-c3ccc[nH]3)cc2nc1,8.308386159606094
4276,,,c1nc2c(n1-c1cc(O[C@H](C)c3c(C(F)(F)F)cccc3)c(C(=O)N)s1)ccc(-c1ccc[nH]1)c2,8.270301916009393
4277,,,C[C@H](c1ccccc1C(F)(F)F)Oc1c(C(N)=O)sc(-n2c3c(cc(-c4[nH]ccc4)cc3)nc2)c1,8.412755372129642
4278,,,c12c(ncn1-c1cc(O[C@@H](c3c(C(F)(F)F)cccc3)C)c(C(N)=O)s1)cc(-c1[nH]ccc1)cc2,8.237308176899862
4279,,,FC(c1c([C@H](Oc2cc(-n3cnc4cc(-c5[nH]ccc5)ccc34)sc2C(N)=O)C)cccc1)(F)F,8.265411600067571
4280,,,n1(-c2sc(C(N)=O)c(O[C@H](C)c3c(C(F)(F)F)cccc3)c2)c2c(nc1)cc(-c1[nH]ccc1)cc2,8.257925499821882
4281,,,NC(c1sc(-n2cnc3cc(-c4ccc[nH]4)ccc23)cc1O[C@@H](c1c(C(F)(F)F)cccc1)C)=O,8.266426297232371
4282,,,NC(=O)c1c(O[C@H](C)c2c(C(F)(F)F)cccc2)cc(-n2cnc3c2ccc(-c2ccc[nH]2)c3)s1,8.189116880289701
4283,,,c1c[nH]c(-c2ccc3n(-c4sc(C(N)=O)c(O[C@H](C)c5c(C(F)(F)F)cccc5)c4)cnc3c2)c1,8.267972537249896
4284,,,c1nc2cc(OC)c(OC)cc2n1-c1sc(C(=O)N)c(OCc2c(Cl)ccs2)c1,8.805427193667558
4285,,,c1(-n2c3cc(OC)c(OC)cc3nc2)sc(C(N)=O)c(OCc2c(Cl)ccs2)c1,8.725753058825026
4286,,,O(C)c1cc2c(ncn2-c2sc(C(=O)N)c(OCc3sccc3Cl)c2)cc1OC,8.653527571471272
4287,,,c12ncn(-c3cc(OCc4sccc4Cl)c(C(N)=O)s3)c1cc(OC)c(OC)c2,8.859381693104082
4288,,,COc1c(OC)cc2n(-c3sc(C(N)=O)c(OCc4sccc4Cl)c3)cnc2c1,8.624486332696119
4289,,,c1(COc2c(C(N)=O)sc(-n3cnc4c3cc(OC)c(OC)c4)c2)sccc1Cl,8.750749323057146
4290,,,s1c(COc2cc(-n3c4cc(OC)c(OC)cc4nc3)sc2C(N)=O)c(Cl)cc1,8.773693793930285
4291,,,c1c(OC)c(OC)cc2ncn(-c3cc(OCc4c(Cl)ccs4)c(C(N)=O)s3)c12,8.839644799242858
4292,,,Clc1c(COc2c(C(N)=O)sc(-n3c4cc(OC)c(OC)cc4nc3)c2)scc1,8.699623738588773
4293,,,C1=C(C(C)C)C(=O)C=C(C)/C1=N\OC(c1ccccc1C)=O,4.582160096331703
4294,,,c1(C)c(C(=O)O/N=C2\C(C)=CC(=O)C(C(C)C)=C2)cccc1,4.724887160321775
4295,,,C(C)(C1=C/C(=N/OC(c2c(C)cccc2)=O)C(C)=CC1=O)C,4.641347395289736
